번호,인허가일자,상세영업상태코드,폐업일자,소재지우편번호,소재지전체주소,도로명전체주소,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,좌표정보(x),좌표정보(y),다중이용업소여부,시설총규모
916,20160726,1,,613804,부산광역시 수영구 광안동 509-81번지 외1필지,"부산광역시 수영구 광안로16번길 36, 101호 (광안동, CJ빌)",위드유케이크,2.01802E+13,I,2018-08-31 23:59:59.0,392512.8261,186050.5989,N,33.4
919,20121217,1,,616814,부산광역시 북구 덕천동 370번지,부산광역시 북구 기찰로 164 (덕천동),카페드롭탑덕천점,2.01511E+13,I,2018-08-31 23:59:59.0,384082.6439,192420.3446,N,96.66
920,20180604,1,,608828,부산광역시 남구 문현동 255-30번지 무학프라자,"부산광역시 남구 수영로 74-5, 1층 106호 (문현동, 무학프라자)",손즈(Son's)핸즈커피,2.01806E+13,I,2018-08-31 23:59:59.0,389078.6905,183697.2008,N,24.62
923,20180508,1,,616802,부산광역시 북구 구포동 415-2 나루빌 1층 101호,"부산광역시 북구 가람로52번길 32, 1층 101호 (구포동, 나루빌)",뷰포트,2.02008E+13,U,2020-08-26 02:40:00.0,382121.9766,191473.9178,N,59.66
924,20180509,1,,616120,부산광역시 북구 화명동 2324번지 롯데캐슬카이저,"부산광역시 북구 금곡대로 166, 906동 101호 (화명동, 롯데캐슬카이저)",사랑채,2.01805E+13,I,2018-08-31 23:59:59.0,383053.1363,193324.585,N,62.8
929,20110218,1,,616817,부산광역시 북구 덕천동 333-33번지,부산광역시 북구 만덕대로15번길 39 (덕천동),이해욱의커피가게,2.01103E+13,I,2018-08-31 23:59:59.0,382603.1687,192172.2949,N,67
930,20160630,1,,613100,부산광역시 수영구 광안동 1330번지 외1필지,"부산광역시 수영구 광안로 20, 109동 118-1호 (광안동, 쌍용예가디오션)",쥬씨 광안쌍용점,2.01607E+13,I,2018-08-31 23:59:59.0,392679.0273,186060.1472,N,24
931,20180403,1,,608832,부산광역시 남구 용호동 83-9번지 LG전자스토어,"부산광역시 남구 용호로 96, 1층 (용호동)",매일그대花(화),2.01807E+13,I,2018-08-31 23:59:59.0,392475.2577,182560.062,N,6.37
933,20180412,1,,608808,부산광역시 남구 대연동 1463-7번지 더샵월드타워,"부산광역시 남구 진남로46번길 3, 1층 102-1(일부)호 (대연동, 더샵월드타워)",카페여유,2.01805E+13,I,2018-08-31 23:59:59.0,390423.6243,184124.8898,N,17.53
936,20180503,1,,608812,부산광역시 남구 대연동 968-24번지,부산광역시 남구 석포로86번길 90 (대연동),LUZ(루쓰),2.01805E+13,I,2018-08-31 23:59:59.0,390473.7015,182823.2569,N,83.47
938,20180517,1,,608808,부산광역시 남구 대연동 296-2번지 행복마트,"부산광역시 남구 수영로219번길 57, 행복마트 1층 (대연동)",풋풋(putt-putt),2.01807E+13,I,2018-08-31 23:59:59.0,390433.4491,184056.1405,N,5.08
939,20180523,1,,608826,부산광역시 남구 문현동 617-52번지 부산우유,"부산광역시 남구 황령대로74번길 59, 부산우유 1층 (문현동)",시리얼:See-Real,2.0181E+13,U,2018-10-07 02:37:29.0,388347.4687,185088.9337,N,41.4
941,20050106,1,,616807,부산광역시 북구 구포동 1186-28번지,부산광역시 북구 낙동대로1570번길 36 (구포동),정문다방,2.01711E+13,I,2018-08-31 23:59:59.0,381178.3472,190421.3823,Y,128.78
943,20151008,1,,616800,부산광역시 북구 구포동 145-2번지 청강빌딩,"부산광역시 북구 낙동대로1780번길 8, 1층 (구포동, 청강빌딩)",블랙슈가,2.01511E+13,I,2018-08-31 23:59:59.0,382450.2794,191843.1533,N,33
948,20081230,1,,617825,부산광역시 사상구 삼락동 51-9번지,부산광역시 사상구 낙동대로 1554-16 (삼락동),태양다방,2.02002E+13,U,2020-02-20 02:40:00.0,380952.4075,190273.1662,Y,75.17
949,20180710,1,,608838,부산광역시 남구 용호동 557-1 성신약국,"부산광역시 남구 용호로232번길 21, 지하1층 (용호동)",쿠키 진2(Cookie Jin2),2.02101E+13,U,2021-01-23 02:40:00.0,392269.3773,181169.9535,N,61.9
952,20180528,1,,608090,부산광역시 남구 용호동 954 더블유,"부산광역시 남구 분포로 145, 1층 1156호 (용호동, 더블유)",라나맘 더블유스퀘어점,2.02108E+13,U,2021-08-13 02:40:00.0,392495.0468,183633.9445,N,22.5
954,20180528,1,,608807,부산광역시 남구 대연동 286-18번지,"부산광역시 남구 진남로36번길 2, 2층 (대연동)",복합성,2.02002E+13,U,2020-02-21 02:40:00.0,390555.735,184122.5058,Y,134.51
956,20090330,1,,617810,부산광역시 사상구 덕포동 767-8번지 2층,"부산광역시 사상구 백양대로 768, 2층 (덕포동)",대아커피숍,2.01304E+13,I,2018-08-31 23:59:59.0,381094.084,188061.1349,N,77.97
959,20180619,1,,608090,부산광역시 남구 용호동 954번지 더블유,"부산광역시 남구 분포로 145, 더블유스퀘어동 1층 1024,1025호 (용호동, 더블유)",공차더블유스퀘어점,2.01909E+13,U,2019-09-18 02:40:00.0,392495.0468,183633.9445,N,102.64
961,20180626,1,,608807,부산광역시 남구 대연동 323-6번지 대연동원아파트,"부산광역시 남구 수영로267번길 20, 상가동 1층 101(일부)호 (대연동, 대연동원아파트)",커피인(coffee人[in]),2.02004E+13,U,2020-04-29 02:40:00.0,390941.9023,183991.1683,N,25.44
962,20060302,1,,616807,부산광역시 북구 구포동 1071-11번지,부산광역시 북구 낙동대로 1654 (구포동),유진다방,2.0151E+13,I,2018-08-31 23:59:59.0,381498.6271,191099.3998,N,53.46
963,20060303,1,,616852,부산광역시 북구 화명동 2301-7,부산광역시 북구 화명신도시로 71 (화명동),위크엔드커피,2.02102E+13,U,2021-02-18 02:40:00.0,382900.1582,194203.8158,N,23.4
966,19851231,1,,613831,부산광역시 수영구 수영동 466-23번지,부산광역시 수영구 수미로14번길 51 (수영동),성원다방,2.01307E+13,I,2018-08-31 23:59:59.0,392192.5347,187969.6319,N,0
967,20120613,1,,608808,부산광역시 남구 대연동 1463-8,부산광역시 남구 진남로 52-1 (대연동),카페파카스,2.02102E+13,U,2021-02-24 02:40:00.0,390366.3049,184121.9887,N,64.7
968,20100121,1,,617807,부산광역시 사상구 괘법동 546-1 302호,"부산광역시 사상구 사상로 200, 302호 (괘법동)",카페섬,2.02012E+13,U,2020-12-10 02:40:00.0,380748.8843,186669.2367,N,90.66
973,20180627,1,,608090,부산광역시 남구 용호동 954번지 더블유,"부산광역시 남구 분포로 145, 1층 1127호 (용호동, 더블유)",카페051 더블유스퀘어점,2.01807E+13,I,2018-08-31 23:59:59.0,392495.0468,183633.9445,N,60.42
974,20180706,1,,608806,부산광역시 남구 대연동 217-11번지,"부산광역시 남구 수영로325번길 145, 1층 (대연동)",희성식품(주)커피숍,2.01807E+13,I,2018-08-31 23:59:59.0,391051.1961,184784.6249,N,30.6
975,20120614,1,,608846,부산광역시 남구 용호동 531-31번지,부산광역시 남구 용주로 23 (용호동),부자커피숍,2.01405E+13,I,2018-08-31 23:59:59.0,392505.5112,181383.1825,N,74.4
978,20180710,1,,608804,부산광역시 남구 대연동 31-1번지,"부산광역시 남구 용소로21번길 133, 1층 101(일부)호 (대연동)",구스커피(Gu's coffee),2.01807E+13,I,2018-08-31 23:59:59.0,391879.7117,184195.1932,N,22.69
979,20120521,1,,608824,부산광역시 남구 문현동 379-25번지,부산광역시 남구 전포대로 18 (문현동),탐앤탐스문현점,2.01701E+13,I,2018-08-31 23:59:59.0,388407.0715,184101.6593,Y,147.1
980,19850919,1,,613828,부산광역시 수영구 민락동 192-4,부산광역시 수영구 광안해변로277번길 23 (민락동),맥심커피숍,2.02106E+13,U,2021-06-13 02:40:00.0,393473.9456,186260.7796,N,29.1
981,20090320,1,,617808,부산광역시 사상구 괘법동 531-2 이마트 사상점 내,"부산광역시 사상구 광장로 17 (괘법동, 이마트 사상점 내)",이디야사상점,2.02108E+13,U,2021-08-22 02:40:00.0,380225.6354,186791.5194,N,28.5
982,20121101,1,,608817,부산광역시 남구 대연동 1763-6번지 (1층일부),부산광역시 남구 수영로 175 (대연동),카페크레마,2.01211E+13,I,2018-08-31 23:59:59.0,390038.185,183771.1624,N,55.38
983,20130218,1,,616816,부산광역시 북구 덕천동 398-2번지,부산광역시 북구 만덕대로 23 (덕천동),더카페 덕천4층점,2.01302E+13,I,2018-08-31 23:59:59.0,382731.2102,192059.7456,N,54.42
984,20130307,1,,616846,부산광역시 북구 화명동 897번지 외4필지,부산광역시 북구 금곡대로200번길 8 (화명동),쉴만한물가(커피전문점),2.01307E+13,I,2018-08-31 23:59:59.0,383077.8871,193791.4407,N,56.26
985,20141111,1,,608828,부산광역시 남구 문현동 1229-1번지 부산국제금융센터 A동 237호,"부산광역시 남구 문현금융로 40, A동 2층 237호 (문현동, 부산국제금융센터)",슈퍼커피 BIFC점,2.01412E+13,I,2018-08-31 23:59:59.0,388182.3814,185024.6625,N,30.19
986,20141112,1,,608828,부산광역시 남구 문현동 1229-1 부산국제금융센터,"부산광역시 남구 문현금융로 40, A동 1층 117호 (문현동, 부산국제금융센터)",케이터스(CATERS),2.02102E+13,U,2021-02-12 02:40:00.0,388182.3814,185024.6625,N,51.45
987,20141117,1,,608828,부산광역시 남구 문현동 1229-1 부산국제금윤센터 A동 105호,"부산광역시 남구 문현금융로 40, A동 1층 105호 (문현동, 부산국제금융센터)",칼디커피(kaldi coffee),2.02102E+13,U,2021-02-03 02:40:00.0,388182.3814,185024.6625,N,52.8
988,20120716,1,,608090,"부산광역시 남구 용호동 944번지 오륙도에스케이뷰 상가동 108,109호","부산광역시 남구 오륙도로 85, 상가동 108,109호 (용호동, 오륙도에스케이뷰)",오륙도944커피(COFFEE),2.01903E+13,U,2019-03-30 02:40:00.0,393163.7068,180257.3245,N,93.3
996,20170131,1,,608810,부산광역시 남구 대연동 555-21번지,부산광역시 남구 용소로64번길 14-1 (대연동),융 그리고 나,2.01702E+13,I,2018-08-31 23:59:59.0,391377.8606,183430.7018,N,8.5
998,20170227,1,,608805,부산광역시 남구 대연동 60-1번지,"부산광역시 남구 수영로322번길 50-1, 1층 (대연동)",필롱,2.01905E+13,U,2019-05-16 02:40:00.0,391543.6773,183863.5846,N,62.58
999,20170228,1,,608812,부산광역시 남구 대연동 949-15번지 1층 일부분,"부산광역시 남구 석포로126번길 7 (대연동, 1층 일부분)",정화,2.01703E+13,I,2018-08-31 23:59:59.0,390610.9152,183030.5049,N,24.13
1007,20170329,1,,608830,부산광역시 남구 용당동 532-26,부산광역시 남구 신선로 423 (용당동),스타벅스 동명대DT점,2.02107E+13,U,2021-07-24 02:40:00.0,391259.2256,182461.348,Y,395.14
1009,20170331,1,,608828,부산광역시 남구 문현동 1229-1 부산국제금융센타 A동109호,"부산광역시 남구 문현금융로 40 (문현동, 부산국제금융센타 A동109호)",매머드 익스프레스 부산bifc몰점,2.02009E+13,U,2020-09-05 02:40:00.0,388182.3814,185024.6625,N,16.68
1010,20170405,1,,608835,부산광역시 남구 용호동 494-36번지 부산용호동우체국 지상2층,"부산광역시 남구 용호로 163 (용호동, 부산용호동우체국 2층)",이루다카페,2.01711E+13,I,2018-08-31 23:59:59.0,392432.8418,181862.8437,Y,115.13
1011,20150126,1,,611829,부산광역시 연제구 연산동 1643-9,"부산광역시 연제구 중앙대로1038번길 49, 1층 (연산동)",커피애퐁당,2.02011E+13,U,2020-11-19 02:40:00.0,389389.4709,188690.5717,N,47.92
1012,20150420,1,,611812,부산광역시 연제구 연산동 490-6번지,부산광역시 연제구 과정로 107 (연산동),더벤티,2.01905E+13,U,2019-05-22 02:40:00.0,391857.9137,188904.7426,N,22.37
1013,20150428,1,,611828,부산광역시 연제구 연산동 1492-18번지,"부산광역시 연제구 신촌로 6, 1층 (연산동)",카페이로,2.02004E+13,U,2020-04-15 02:40:00.0,389185.2397,188987.6851,N,33.33
1014,20120223,1,,616820,부산광역시 북구 덕천동 414-32번지,부산광역시 북구 덕천2길 77 (덕천동),열두달(12DAL),2.01901E+13,U,2019-01-05 02:40:00.0,382900.0336,191933.3081,N,96.6
1015,20050809,1,,611820,부산광역시 연제구 연산동 587-8번지 SK VIEW 2단지 스타프라자 상가 105호,"부산광역시 연제구 중앙대로 1130 (연산동,SK VIEW 2단지 스타프라자 상가 105호)",텐퍼센트 에스케이뷰점,2.02004E+13,U,2020-04-15 02:40:00.0,389510.7881,189669.5717,N,27.26
1016,20141212,1,,611839,부산광역시 연제구 연산동 702-1번지,"부산광역시 연제구 중앙대로 1090, 1층 (연산동)",카페드엘림,2.02004E+13,U,2020-04-15 02:40:00.0,389488.7068,189270.7765,N,11.61
1018,20140820,1,,611830,부산광역시 연제구 연산동 1514-4,"부산광역시 연제구 진연로 30-15, 1층 101호 (연산동, 시티빌)",미스터 커피,2.02102E+13,U,2021-02-20 02:40:00.0,388746.5445,188740.9564,N,23.03
1021,20140827,1,,611820,부산광역시 연제구 연산동 603-8번지,"부산광역시 연제구 고분로13번길 15, 1층 (연산동)",플레이스 38,2.02004E+13,U,2020-04-15 02:40:00.0,389762.9861,189486.3177,N,106.83
1023,20140903,1,,611803,부산광역시 연제구 거제동 1495-6,부산광역시 연제구 법원남로15번길 19 (거제동),오가다부산법조타운,2.02007E+13,U,2020-07-30 02:40:00.0,388800.066,189829.3357,N,129
1025,20141103,1,,611822,부산광역시 연제구 연산동 636-28번지,"부산광역시 연제구 고분로 24, 1층 3호 (연산동)",커피마실,2.02004E+13,U,2020-04-15 02:40:00.0,389835.5875,189349.8143,N,14
1026,20141125,1,,611822,부산광역시 연제구 연산동 726-18,부산광역시 연제구 중앙대로 1110 (연산동),더벤티,2.02102E+13,U,2021-02-26 02:40:00.0,389559.8288,189489.4988,N,41.02
1027,20180720,1,,616854,부산광역시 북구 화명동 1170-1번지 화명동대림타운,"부산광역시 북구 금곡대로 270, 화명동대림타운 상가동 115호 (화명동)",원카페,2.01808E+13,I,2018-08-31 23:59:59.0,383412.1905,194288.4164,N,14.1
1029,20180523,1,,616809,부산광역시 북구 구포동 1263-2,"부산광역시 북구 낙동북로772번길 59, 1층 (구포동)",커피커피룸룸,2.02104E+13,U,2021-04-21 02:40:00.0,382638.1279,190385.9694,N,43.49
1030,20180525,1,,616805,부산광역시 북구 구포동 1216-7번지 경아하이츠빌라 A동 지하1층 100호,"부산광역시 북구 시랑로 51-1, A동 지하1층 100호 (구포동, 경아하이츠빌라)",구포만화,2.01806E+13,I,2018-08-31 23:59:59.0,382556.7033,190930.9906,N,19.82
1034,20180612,1,,616120,부산광역시 북구 화명동 2324번지 롯데캐슬카이저,"부산광역시 북구 금곡대로 166, 903동 지하1층 117호 (화명동, 롯데캐슬카이저)",과일뱅크카페 태리,2.01909E+13,U,2019-09-05 02:40:00.0,383053.1363,193324.585,N,14.9
1036,20180709,1,,616817,부산광역시 북구 덕천동 331-4번지 더청명빌딩 104호,"부산광역시 북구 금곡대로 27, 더청명빌딩 104호 (덕천동)",해리스카페덕천점,2.01807E+13,I,2018-08-31 23:59:59.0,382419.8134,192183.7085,N,69.65
1039,19701214,1,,611804,부산광역시 연제구 거제동 616-13,"부산광역시 연제구 거제시장로 43, 지하1층 (거제동)",새한,2.02105E+13,U,2021-05-08 02:40:00.0,388530.8508,189027.1101,Y,78.76
1040,19860415,1,,616821,부산광역시 북구 덕천동 386-15,부산광역시 북구 만덕대로 76-1 (덕천동),덕천커피숍,2.02107E+13,U,2021-07-08 02:40:00.0,383253.6048,192148.8259,Y,81.6
1041,20180604,1,,611811,부산광역시 연제구 연산동 302-3번지,"부산광역시 연제구 신금로 25, 노블레스 스퀘어 139, 140호 (연산동)",CMM(Coffee on Monday Morning 커피 온 먼데이 모닝),2.02004E+13,U,2020-04-16 02:40:00.0,390688.3375,190053.7145,N,57.02
1042,20180607,1,,611801,부산광역시 연제구 거제동 41-11번지,"부산광역시 연제구 거제천로 109, 1층 (거제동)",주커피(JOO COFFEE) 시청점,2.01912E+13,U,2019-12-18 02:40:00.0,388871.3557,189148.835,N,13.7
1051,20180718,1,,611830,부산광역시 연제구 연산동 1364-8,"부산광역시 연제구 중앙대로 1033, 1층 (연산동)",감성커피 부산시청점,2.02102E+13,U,2021-02-20 02:40:00.0,389141.1838,188835.0755,N,23.37
1053,19740619,1,,611839,부산광역시 연제구 연산동 711-8번지,부산광역시 연제구 월드컵대로 93 (연산동),반도,2.02004E+13,U,2020-04-15 02:40:00.0,389673.1263,189037.8744,N,57.46
1057,20040916,1,,611808,부산광역시 연제구 거제동 1177-41,부산광역시 연제구 월드컵대로 223 (거제동),다정커피숍,2.02105E+13,U,2021-05-06 02:40:00.0,388684.1942,189718.9581,Y,90.88
1064,20161202,1,,608805,부산광역시 남구 대연동 459번지,"부산광역시 남구 용소로21번길 56, 1층 (대연동)",요거스빈,2.01706E+13,I,2018-08-31 23:59:59.0,391690.6491,183874.4081,N,17.5
1065,20161202,1,,608832,부산광역시 남구 용호동 176-30번지 엘지메트로시티 1005동 108호,"부산광역시 남구 분포로 113, 1005동 108호 (용호동, 엘지메트로시티)",카페051용호메트로시티점,2.01808E+13,I,2018-08-31 23:59:59.0,392474.5781,183052.2112,N,29.43
1067,20040802,1,,611828,부산광역시 연제구 연산동 1341-2번지,부산광역시 연제구 중앙대로 1045 (연산동),에이스커피숖,2.01907E+13,U,2019-07-18 02:40:00.0,389212.2913,188941.1026,Y,80.97
1071,20120628,1,,616820,부산광역시 북구 덕천동 413-25,부산광역시 북구 덕천2길 87 (덕천동),스윗비초콜릿,2.02012E+13,U,2021-01-01 02:40:00.0,382952.2499,191949.8764,N,35.76
1072,20120713,1,,616801,부산광역시 북구 구포동 457-2번지,부산광역시 북구 낙동대로1762번나길 3 (구포동),만우다방,2.02006E+13,U,2020-06-05 02:40:00.0,382132.0229,191676.3677,N,87.5
1073,20120801,1,,616834,부산광역시 북구 화명동 1567-26번지 DK규성빌딩,"부산광역시 북구 산성로 17-6 (화명동, DK규성빌딩)",파스쿠찌,2.01711E+13,I,2018-08-31 23:59:59.0,383421.9309,195221.3342,Y,241.88
